Column1,Method,NumSimulationScenario,Distribution,TravelCov,ServiceCov,NewPatients,ActiveAides,TotalSolvingTime,AcceptedPatients,AllowedDelay,Overtime,AssignedServiceLevel/NumberStd,Scenario,ApproximationTCov,ApproximationSCov,AverageTotalLateness,AverageTotalOvertime,AverageRunLateness,AverageRunOvertime,MaximumTotalLateness,RealServiceLevel,MeanServiceLevel,MinServiceLevel,TotalAccpetedNewPatient,FractionOnTimeServedPatient,OnTimeNewPatient,OnTimeOldPatient,OnTimeTotalPatient,TotalScheduledPatient
0,Scenario,10000,normal,0.25,0.1,8,8,22.38454413,59,1,3,0.98,50,0,0,1.7394,0.195,0.2137,0.0318,75,"[(32, 0.9841), (33, 0.9836), (34, 0.9476), (35, 0.9788), (36, 0.9484), (43, 1.0), (44, 0.9763), (45, 0.9988), (50, 0.955), (52, 0.9686), (53, 1.0), (54, 1.0), (56, 0.99), (57, 1.0), (58, 0.9679), (59, 1.0)]",0.98119375,0.9476,7,0.6875,5,6,11,16
1,EVT,10000,normal,0.25,0.1,12,8,68.83843899,58,1,3,2.05,0,0.25,0.1,0.0539,0.0035,0.0985,0.0093,25,"[(30, 0.9855), (31, 0.9944), (34, 1.0), (35, 1.0), (36, 0.9964), (43, 0.9991), (44, 0.9919), (47, 0.9808), (48, 0.9986), (49, 0.9954), (50, 0.9865), (52, 0.9785), (53, 0.998), (54, 1.0), (56, 0.9971), (57, 0.9999), (58, 0.9999), (59, 0.9888)]",0.993933333,0.9785,10,1,10,8,18,18
2,Scenario,10000,normal,0.25,0.1,10,8,278.0234649,58,1,3,0.98,300,0,0,0.1746,0.0215,0.0368,0.0055,20,"[(34, 0.9997), (35, 0.9996), (36, 0.9993), (43, 1.0), (44, 1.0), (50, 1.0), (52, 0.9905), (53, 1.0), (54, 0.9964), (56, 0.9926), (57, 1.0), (58, 0.9812), (59, 1.0)]",0.996869231,0.9812,8,1,8,5,13,13
3,Scenario,10000,normal,0.25,0.1,12,8,1482.62952,57,1,3,0.98,500,0,0,0.3389,0.0672,0.0767,0.0125,30,"[(30, 0.9997), (31, 1.0), (34, 1.0), (35, 1.0), (36, 0.9997), (43, 1.0), (44, 0.9999), (47, 0.9928), (48, 1.0), (49, 1.0), (50, 0.9712), (52, 1.0), (53, 0.9905), (54, 0.9963), (56, 0.994), (57, 1.0), (58, 0.9799)]",0.995529412,0.9712,9,0.941176471,8,8,16,17
4,EVT,10000,normal,0.25,0.1,12,8,72.10865307,58,1,3,2.05,0,0.25,0.1,0.0539,0.0035,0.0985,0.0093,25,"[(30, 0.9855), (31, 0.9944), (34, 1.0), (35, 1.0), (36, 0.9964), (43, 0.9991), (44, 0.9919), (47, 0.9808), (48, 0.9986), (49, 0.9954), (50, 0.9865), (52, 0.9785), (53, 0.998), (54, 1.0), (56, 0.9971), (57, 0.9999), (58, 0.9999), (59, 0.9888)]",0.993933333,0.9785,10,1,10,8,18,18
5,Scenario,10000,normal,0.25,0.1,16,8,6427.140829,57,1,3,0.98,500,0,0,0.3743,0.1358,0.0819,0.0268,20,"[(30, 0.9997), (31, 1.0), (32, 0.9977), (33, 1.0), (34, 0.9986), (35, 1.0), (36, 0.9997), (43, 0.9949), (45, 1.0), (46, 0.9927), (47, 0.9928), (48, 1.0), (49, 1.0), (50, 0.9991), (52, 0.9819), (53, 0.9999), (54, 0.9748), (55, 1.0), (56, 0.9978), (57, 1.0), (58, 0.9839)]",0.995880952,0.9748,13,0.952380952,12,8,20,21
6,Scenario,10000,normal,0.25,0.1,14,8,1366.46037,58,1,3,0.98,100,0,0,0.5991,0.2219,0.1333,0.0428,30,"[(30, 0.9941), (31, 1.0), (34, 0.9964), (35, 1.0), (36, 1.0), (43, 1.0), (44, 0.9763), (46, 1.0), (47, 0.9928), (48, 0.9997), (49, 0.9984), (50, 0.9998), (52, 0.9617), (53, 0.9905), (54, 0.9737), (56, 0.9912), (57, 1.0), (58, 0.9799), (59, 1.0)]",0.992342105,0.9617,12,0.894736842,10,7,17,19
7,Scenario,10000,normal,0.25,0.1,10,8,131.9948881,57,1,3,0.98,100,0,0,0.2467,0.0384,0.066,0.0075,15,"[(30, 0.9983), (31, 0.9774), (34, 0.9997), (43, 1.0), (44, 0.9763), (49, 0.9798), (50, 1.0), (52, 1.0), (54, 0.9999), (56, 1.0), (57, 1.0), (58, 1.0), (59, 1.0)]",0.994723077,0.9763,7,1,7,6,13,13
8,EVT,10000,normal,0.25,0.1,12,8,71.31113601,58,1,3,2.05,0,0.25,0.1,0.0539,0.0035,0.0985,0.0093,25,"[(30, 0.9855), (31, 0.9944), (34, 1.0), (35, 1.0), (36, 0.9964), (43, 0.9991), (44, 0.9919), (47, 0.9808), (48, 0.9986), (49, 0.9954), (50, 0.9865), (52, 0.9785), (53, 0.998), (54, 1.0), (56, 0.9971), (57, 0.9999), (58, 0.9999), (59, 0.9888)]",0.993933333,0.9785,10,1,10,8,18,18
9,Scenario,10000,normal,0.25,0.1,8,8,22.07918286,59,1,3,0.98,50,0,0,1.7394,0.195,0.2137,0.0318,75,"[(32, 0.9841), (33, 0.9836), (34, 0.9476), (35, 0.9788), (36, 0.9484), (43, 1.0), (44, 0.9763), (45, 0.9988), (50, 0.955), (52, 0.9686), (53, 1.0), (54, 1.0), (56, 0.99), (57, 1.0), (58, 0.9679), (59, 1.0)]",0.98119375,0.9476,7,0.6875,5,6,11,16
10,Deterministic ,10000,normal,0.25,0.1,16,8,112.801266,60,1,3,0.98,0,0,0,19.0341,0.5465,0.9977,0.3426,114,"[(30, 0.5013000000000001), (31, 0.6712), (32, 0.6129), (33, 0.746), (34, 1.0), (35, 1.0), (36, 0.6612), (37, 0.9977), (38, 1.0), (39, 0.7757000000000001), (43, 0.7692), (44, 0.7349), (45, 0.6108), (46, 0.476), (47, 0.5484), (48, 0.8396), (49, 0.5931), (50, 0.45389999999999997), (51, 0.7449), (52, 0.7004), (53, 0.9771), (54, 0.5659000000000001), (55, 0.7128), (56, 0.6164000000000001), (57, 0.9987), (58, 0.6547000000000001), (59, 0.9773)]",0.738522222,0.4539,16,0.259259259,3,4,7,27
11,Deterministic ,10000,normal,0.25,0.1,16,8,113.3163621,60,1,3,0.98,0,0,0,19.0341,0.5465,0.9977,0.3426,114,"[(30, 0.5013000000000001), (31, 0.6712), (32, 0.6129), (33, 0.746), (34, 1.0), (35, 1.0), (36, 0.6612), (37, 0.9977), (38, 1.0), (39, 0.7757000000000001), (43, 0.7692), (44, 0.7349), (45, 0.6108), (46, 0.476), (47, 0.5484), (48, 0.8396), (49, 0.5931), (50, 0.45389999999999997), (51, 0.7449), (52, 0.7004), (53, 0.9771), (54, 0.5659000000000001), (55, 0.7128), (56, 0.6164000000000001), (57, 0.9987), (58, 0.6547000000000001), (59, 0.9773)]",0.738522222,0.4539,16,0.259259259,3,4,7,27
12,Scenario,10000,normal,0.25,0.1,10,8,278.00511,58,1,3,0.98,300,0,0,0.1746,0.0215,0.0368,0.0055,20,"[(34, 0.9997), (35, 0.9996), (36, 0.9993), (43, 1.0), (44, 1.0), (50, 1.0), (52, 0.9905), (53, 1.0), (54, 0.9964), (56, 0.9926), (57, 1.0), (58, 0.9812), (59, 1.0)]",0.996869231,0.9812,8,1,8,5,13,13
13,Deterministic ,10000,normal,0.25,0.1,16,8,109.773783,60,1,3,0.98,0,0,0,19.0341,0.5465,0.9977,0.3426,114,"[(30, 0.5013000000000001), (31, 0.6712), (32, 0.6129), (33, 0.746), (34, 1.0), (35, 1.0), (36, 0.6612), (37, 0.9977), (38, 1.0), (39, 0.7757000000000001), (43, 0.7692), (44, 0.7349), (45, 0.6108), (46, 0.476), (47, 0.5484), (48, 0.8396), (49, 0.5931), (50, 0.45389999999999997), (51, 0.7449), (52, 0.7004), (53, 0.9771), (54, 0.5659000000000001), (55, 0.7128), (56, 0.6164000000000001), (57, 0.9987), (58, 0.6547000000000001), (59, 0.9773)]",0.738522222,0.4539,16,0.259259259,3,4,7,27
14,Scenario,10000,normal,0.25,0.1,16,8,6640.17975,57,1,3,0.98,500,0,0,0.3743,0.1358,0.0819,0.0268,20,"[(30, 0.9997), (31, 1.0), (32, 0.9977), (33, 1.0), (34, 0.9986), (35, 1.0), (36, 0.9997), (43, 0.9949), (45, 1.0), (46, 0.9927), (47, 0.9928), (48, 1.0), (49, 1.0), (50, 0.9991), (52, 0.9819), (53, 0.9999), (54, 0.9748), (55, 1.0), (56, 0.9978), (57, 1.0), (58, 0.9839)]",0.995880952,0.9748,13,0.952380952,12,8,20,21
15,Scenario,10000,normal,0.25,0.1,14,8,648.0584102,58,1,3,0.98,100,0,0,0.5991,0.2219,0.1333,0.0428,30,"[(30, 0.9941), (31, 1.0), (34, 0.9964), (35, 1.0), (36, 1.0), (43, 1.0), (44, 0.9763), (46, 1.0), (47, 0.9928), (48, 0.9997), (49, 0.9984), (50, 0.9998), (52, 0.9617), (53, 0.9905), (54, 0.9737), (56, 0.9912), (57, 1.0), (58, 0.9799), (59, 1.0)]",0.992342105,0.9617,12,0.894736842,10,7,17,19
16,Deterministic ,10000,normal,0.25,0.1,14,8,90.75158501,59,1,3,0.98,0,0,0,9.0852,0.5212,0.9785,0.2665,90,"[(30, 0.5545), (31, 0.6843), (34, 1.0), (35, 1.0), (36, 0.5589999999999999), (43, 0.7784), (44, 0.7883), (46, 0.48619999999999997), (47, 0.9762), (49, 0.8944), (50, 0.6712), (51, 0.753), (52, 0.9957), (53, 0.946), (54, 0.8), (55, 0.6834), (56, 0.5943), (57, 0.7771), (58, 0.985), (59, 0.7904)]",0.78587,0.4862,13,0.25,3,2,5,20
17,Scenario,10000,normal,0.25,0.1,8,8,22.92098999,59,1,3,0.98,50,0,0,1.7394,0.195,0.2137,0.0318,75,"[(32, 0.9841), (33, 0.9836), (34, 0.9476), (35, 0.9788), (36, 0.9484), (43, 1.0), (44, 0.9763), (45, 0.9988), (50, 0.955), (52, 0.9686), (53, 1.0), (54, 1.0), (56, 0.99), (57, 1.0), (58, 0.9679), (59, 1.0)]",0.98119375,0.9476,7,0.6875,5,6,11,16
18,Scenario,10000,normal,0.25,0.1,10,8,268.280859,58,1,3,0.98,300,0,0,0.1746,0.0215,0.0368,0.0055,20,"[(34, 0.9997), (35, 0.9996), (36, 0.9993), (43, 1.0), (44, 1.0), (50, 1.0), (52, 0.9905), (53, 1.0), (54, 0.9964), (56, 0.9926), (57, 1.0), (58, 0.9812), (59, 1.0)]",0.996869231,0.9812,8,1,8,5,13,13
19,Scenario,10000,normal,0.25,0.1,18,8,758.9204152,59,1,3,0.98,50,0,0,1.3041,0.3796,0.2282,0.0628,40,"[(30, 0.998), (31, 0.9998), (32, 0.9841), (33, 0.9836), (34, 0.9476), (35, 1.0), (36, 1.0), (42, 0.984), (43, 0.9767), (45, 0.9988), (46, 0.9979), (47, 0.9986), (48, 0.9997), (49, 0.9772), (50, 0.9978), (51, 0.952), (52, 0.9686), (53, 0.9892), (54, 0.9963), (55, 0.9991), (56, 0.9917), (57, 0.997), (58, 0.9885), (59, 1.0)]",0.988591667,0.9476,17,0.875,15,6,21,24
20,EVT,10000,normal,0.25,0.1,16,8,196.8642399,58,1,3,2.05,0,0.25,0.1,0.0647,0.0005,0.1208,0.0009,20,"[(30, 0.9872), (31, 0.9944), (32, 0.9843), (33, 0.982), (34, 1.0), (35, 1.0), (36, 0.9927), (43, 0.9991), (44, 0.997), (45, 1.0), (46, 1.0), (47, 1.0), (48, 0.9986), (49, 1.0), (50, 0.9801), (52, 0.9966), (53, 0.9875), (54, 1.0), (56, 0.9909), (57, 0.9999), (58, 0.9804), (59, 0.9929)]",0.9938,0.9801,14,1,14,8,22,22
21,Deterministic ,10000,normal,0.25,0.1,14,8,90.09280586,59,1,3,0.98,0,0,0,9.0852,0.5212,0.9785,0.2665,90,"[(30, 0.5545), (31, 0.6843), (34, 1.0), (35, 1.0), (36, 0.5589999999999999), (43, 0.7784), (44, 0.7883), (46, 0.48619999999999997), (47, 0.9762), (49, 0.8944), (50, 0.6712), (51, 0.753), (52, 0.9957), (53, 0.946), (54, 0.8), (55, 0.6834), (56, 0.5943), (57, 0.7771), (58, 0.985), (59, 0.7904)]",0.78587,0.4862,13,0.25,3,2,5,20
22,Scenario,10000,normal,0.25,0.1,16,8,5778.662805,57,1,3,0.98,500,0,0,0.3743,0.1358,0.0819,0.0268,20,"[(30, 0.9997), (31, 1.0), (32, 0.9977), (33, 1.0), (34, 0.9986), (35, 1.0), (36, 0.9997), (43, 0.9949), (45, 1.0), (46, 0.9927), (47, 0.9928), (48, 1.0), (49, 1.0), (50, 0.9991), (52, 0.9819), (53, 0.9999), (54, 0.9748), (55, 1.0), (56, 0.9978), (57, 1.0), (58, 0.9839)]",0.995880952,0.9748,13,0.952380952,12,8,20,21
23,Scenario,10000,normal,0.25,0.1,10,8,44.9868052,58,1,3,0.98,50,0,0,1.0171,0.1967,0.1587,0.0321,38,"[(32, 0.9841), (33, 0.9836), (34, 0.9476), (35, 0.9788), (36, 0.9484), (43, 1.0), (44, 1.0), (45, 0.9988), (50, 1.0), (52, 0.9686), (53, 1.0), (54, 1.0), (56, 0.9996), (57, 1.0), (58, 0.9992), (59, 1.0)]",0.98804375,0.9476,8,0.8125,7,6,13,16
24,Scenario,10000,normal,0.25,0.1,12,8,67.17443395,58,1,3,0.98,50,0,0,0.806,0.016,0.156,0.0029,20,"[(30, 0.9924), (31, 1.0), (34, 0.9476), (35, 1.0), (36, 1.0), (43, 1.0), (44, 1.0), (47, 0.9927), (48, 0.9997), (49, 1.0), (50, 0.9884), (52, 0.9997), (53, 0.9297), (54, 0.9803), (56, 1.0), (57, 1.0), (58, 0.9983), (59, 1.0)]",0.990488889,0.9297,10,0.888888889,9,7,16,18
25,EVT,10000,normal,0.25,0.1,16,8,199.7140799,58,1,3,2.05,0,0.25,0.1,0.0647,0.0005,0.1208,0.0009,20,"[(30, 0.9872), (31, 0.9944), (32, 0.9843), (33, 0.982), (34, 1.0), (35, 1.0), (36, 0.9927), (43, 0.9991), (44, 0.997), (45, 1.0), (46, 1.0), (47, 1.0), (48, 0.9986), (49, 1.0), (50, 0.9801), (52, 0.9966), (53, 0.9875), (54, 1.0), (56, 0.9909), (57, 0.9999), (58, 0.9804), (59, 0.9929)]",0.9938,0.9801,14,1,14,8,22,22
26,Deterministic ,10000,normal,0.25,0.1,14,8,94.61668992,59,1,3,0.98,0,0,0,9.0852,0.5212,0.9785,0.2665,90,"[(30, 0.5545), (31, 0.6843), (34, 1.0), (35, 1.0), (36, 0.5589999999999999), (43, 0.7784), (44, 0.7883), (46, 0.48619999999999997), (47, 0.9762), (49, 0.8944), (50, 0.6712), (51, 0.753), (52, 0.9957), (53, 0.946), (54, 0.8), (55, 0.6834), (56, 0.5943), (57, 0.7771), (58, 0.985), (59, 0.7904)]",0.78587,0.4862,13,0.25,3,2,5,20
27,Scenario,10000,normal,0.25,0.1,14,8,366.928266,58,1,3,0.98,50,0,0,1.9028,0.2086,0.2651,0.0345,55,"[(30, 0.9941), (31, 0.9853), (32, 0.9841), (33, 0.9836), (34, 0.9476), (35, 0.9788), (36, 0.9484), (43, 1.0), (44, 0.9763), (45, 0.9988), (46, 1.0), (47, 1.0), (48, 0.9998), (49, 0.9996), (50, 0.9035), (52, 0.9686), (53, 1.0), (54, 1.0), (56, 1.0), (57, 1.0), (58, 1.0), (59, 1.0)]",0.984931818,0.9035,12,0.818181818,10,8,18,22
28,Scenario,10000,normal,0.25,0.1,16,8,504.265944,58,1,3,0.98,50,0,0,1.5828,0.2812,0.2546,0.0472,55,"[(30, 0.9997), (31, 0.9774), (32, 0.9841), (33, 0.9836), (34, 0.9476), (35, 1.0), (36, 1.0), (43, 1.0), (45, 0.9988), (46, 0.9864), (47, 0.9927), (48, 0.9997), (49, 0.9889), (50, 0.9836), (51, 0.9533), (52, 0.9686), (53, 0.9297), (54, 1.0), (56, 0.9873), (57, 1.0), (58, 0.998), (59, 1.0)]",0.985427273,0.9297,14,0.818181818,11,7,18,22
29,Scenario,10000,normal,0.25,0.1,14,8,1676.205909,58,1,3,0.98,100,0,0,0.5991,0.2219,0.1333,0.0428,30,"[(30, 0.9941), (31, 1.0), (34, 0.9964), (35, 1.0), (36, 1.0), (43, 1.0), (44, 0.9763), (46, 1.0), (47, 0.9928), (48, 0.9997), (49, 0.9984), (50, 0.9998), (52, 0.9617), (53, 0.9905), (54, 0.9737), (56, 0.9912), (57, 1.0), (58, 0.9799), (59, 1.0)]",0.992342105,0.9617,12,0.894736842,10,7,17,19
30,Scenario,10000,normal,0.25,0.1,8,8,22.71357203,59,1,3,0.98,50,0,0,1.7394,0.195,0.2137,0.0318,75,"[(32, 0.9841), (33, 0.9836), (34, 0.9476), (35, 0.9788), (36, 0.9484), (43, 1.0), (44, 0.9763), (45, 0.9988), (50, 0.955), (52, 0.9686), (53, 1.0), (54, 1.0), (56, 0.99), (57, 1.0), (58, 0.9679), (59, 1.0)]",0.98119375,0.9476,7,0.6875,5,6,11,16
31,Scenario,10000,normal,0.25,0.1,10,8,266.7285361,58,1,3,0.98,300,0,0,0.1746,0.0215,0.0368,0.0055,20,"[(34, 0.9997), (35, 0.9996), (36, 0.9993), (43, 1.0), (44, 1.0), (50, 1.0), (52, 0.9905), (53, 1.0), (54, 0.9964), (56, 0.9926), (57, 1.0), (58, 0.9812), (59, 1.0)]",0.996869231,0.9812,8,1,8,5,13,13
32,EVT,10000,normal,0.25,0.1,18,8,666.6325052,58,1,3,2.05,0,0.25,0.1,0.0895,0,0.1847,0.0003,15,"[(30, 0.9897), (31, 0.9874), (32, 0.9843), (33, 0.982), (34, 1.0), (35, 1.0), (36, 0.9861), (42, 0.981), (43, 0.9826), (44, 0.9919), (45, 1.0), (46, 0.9938), (47, 0.9983), (48, 0.9991), (49, 0.988), (50, 0.9801), (52, 0.9943), (53, 0.9822), (55, 0.9961), (56, 0.9896), (57, 0.9987), (58, 0.9804), (59, 0.9929)]",0.990369565,0.9801,16,1,16,7,23,23
33,Scenario,10000,normal,0.25,0.1,16,8,6975.964421,57,1,3,0.98,500,0,0,0.3743,0.1358,0.0819,0.0268,20,"[(30, 0.9997), (31, 1.0), (32, 0.9977), (33, 1.0), (34, 0.9986), (35, 1.0), (36, 0.9997), (43, 0.9949), (45, 1.0), (46, 0.9927), (47, 0.9928), (48, 1.0), (49, 1.0), (50, 0.9991), (52, 0.9819), (53, 0.9999), (54, 0.9748), (55, 1.0), (56, 0.9978), (57, 1.0), (58, 0.9839)]",0.995880952,0.9748,13,0.952380952,12,8,20,21
34,Scenario,10000,normal,0.25,0.1,8,8,510.754498,57,1,3,0.98,500,0,0,0.2293,0.01,0.0602,0.0019,25,"[(30, 0.9997), (31, 0.9774), (34, 1.0), (43, 1.0), (44, 1.0), (49, 0.9798), (50, 1.0), (52, 0.9905), (54, 1.0), (56, 1.0), (57, 1.0), (58, 0.9883)]",0.994641667,0.9774,5,1,5,7,12,12
35,EVT,10000,normal,0.25,0.1,18,8,661.4147761,58,1,3,2.05,0,0.25,0.1,0.0895,0,0.1847,0.0003,15,"[(30, 0.9897), (31, 0.9874), (32, 0.9843), (33, 0.982), (34, 1.0), (35, 1.0), (36, 0.9861), (42, 0.981), (43, 0.9826), (44, 0.9919), (45, 1.0), (46, 0.9938), (47, 0.9983), (48, 0.9991), (49, 0.988), (50, 0.9801), (52, 0.9943), (53, 0.9822), (55, 0.9961), (56, 0.9896), (57, 0.9987), (58, 0.9804), (59, 0.9929)]",0.990369565,0.9801,16,1,16,7,23,23
36,Scenario,10000,normal,0.25,0.1,14,8,1567.644468,58,1,3,0.98,100,0,0,0.5991,0.2219,0.1333,0.0428,30,"[(30, 0.9941), (31, 1.0), (34, 0.9964), (35, 1.0), (36, 1.0), (43, 1.0), (44, 0.9763), (46, 1.0), (47, 0.9928), (48, 0.9997), (49, 0.9984), (50, 0.9998), (52, 0.9617), (53, 0.9905), (54, 0.9737), (56, 0.9912), (57, 1.0), (58, 0.9799), (59, 1.0)]",0.992342105,0.9617,12,0.894736842,10,7,17,19
37,Scenario,10000,normal,0.25,0.1,14,8,2275.944585,58,1,3,0.98,300,0,0,0.3595,0.1623,0.0769,0.0295,30,"[(30, 1.0), (31, 0.9774), (34, 0.9964), (35, 1.0), (36, 0.9993), (43, 1.0), (44, 0.9999), (46, 0.9951), (47, 0.9928), (48, 1.0), (49, 0.9973), (50, 1.0), (52, 1.0), (53, 0.9905), (54, 0.9935), (56, 0.9914), (57, 1.0), (58, 0.9799), (59, 1.0)]",0.995447368,0.9774,12,1,12,7,19,19
38,Scenario,10000,normal,0.25,0.1,16,8,504.8257079,58,1,3,0.98,50,0,0,1.5828,0.2812,0.2546,0.0472,55,"[(30, 0.9997), (31, 0.9774), (32, 0.9841), (33, 0.9836), (34, 0.9476), (35, 1.0), (36, 1.0), (43, 1.0), (45, 0.9988), (46, 0.9864), (47, 0.9927), (48, 0.9997), (49, 0.9889), (50, 0.9836), (51, 0.9533), (52, 0.9686), (53, 0.9297), (54, 1.0), (56, 0.9873), (57, 1.0), (58, 0.998), (59, 1.0)]",0.985427273,0.9297,14,0.818181818,11,7,18,22
39,Scenario,10000,normal,0.25,0.1,14,8,370.8422191,58,1,3,0.98,50,0,0,1.9028,0.2086,0.2651,0.0345,55,"[(30, 0.9941), (31, 0.9853), (32, 0.9841), (33, 0.9836), (34, 0.9476), (35, 0.9788), (36, 0.9484), (43, 1.0), (44, 0.9763), (45, 0.9988), (46, 1.0), (47, 1.0), (48, 0.9998), (49, 0.9996), (50, 0.9035), (52, 0.9686), (53, 1.0), (54, 1.0), (56, 1.0), (57, 1.0), (58, 1.0), (59, 1.0)]",0.984931818,0.9035,12,0.818181818,10,8,18,22
40,Scenario,10000,normal,0.25,0.1,12,8,66.9718051,58,1,3,0.98,50,0,0,0.806,0.016,0.156,0.0029,20,"[(30, 0.9924), (31, 1.0), (34, 0.9476), (35, 1.0), (36, 1.0), (43, 1.0), (44, 1.0), (47, 0.9927), (48, 0.9997), (49, 1.0), (50, 0.9884), (52, 0.9997), (53, 0.9297), (54, 0.9803), (56, 1.0), (57, 1.0), (58, 0.9983), (59, 1.0)]",0.990488889,0.9297,10,0.888888889,9,7,16,18
41,Scenario,10000,normal,0.25,0.1,10,8,305.7222149,57,1,3,0.98,100,0,0,0.2467,0.0384,0.066,0.0075,15,"[(30, 0.9983), (31, 0.9774), (34, 0.9997), (43, 1.0), (44, 0.9763), (49, 0.9798), (50, 1.0), (52, 1.0), (54, 0.9999), (56, 1.0), (57, 1.0), (58, 1.0), (59, 1.0)]",0.994723077,0.9763,7,1,7,6,13,13
42,Scenario,10000,normal,0.25,0.1,10,8,44.14517498,58,1,3,0.98,50,0,0,1.0171,0.1967,0.1587,0.0321,38,"[(32, 0.9841), (33, 0.9836), (34, 0.9476), (35, 0.9788), (36, 0.9484), (43, 1.0), (44, 1.0), (45, 0.9988), (50, 1.0), (52, 0.9686), (53, 1.0), (54, 1.0), (56, 0.9996), (57, 1.0), (58, 0.9992), (59, 1.0)]",0.98804375,0.9476,8,0.8125,7,6,13,16
43,Scenario,10000,normal,0.25,0.1,12,8,1380.097522,57,1,3,0.98,500,0,0,0.3389,0.0672,0.0767,0.0125,30,"[(30, 0.9997), (31, 1.0), (34, 1.0), (35, 1.0), (36, 0.9997), (43, 1.0), (44, 0.9999), (47, 0.9928), (48, 1.0), (49, 1.0), (50, 0.9712), (52, 1.0), (53, 0.9905), (54, 0.9963), (56, 0.994), (57, 1.0), (58, 0.9799)]",0.995529412,0.9712,9,0.941176471,8,8,16,17
44,Scenario,10000,normal,0.25,0.1,8,8,511.3062928,57,1,3,0.98,500,0,0,0.2293,0.01,0.0602,0.0019,25,"[(30, 0.9997), (31, 0.9774), (34, 1.0), (43, 1.0), (44, 1.0), (49, 0.9798), (50, 1.0), (52, 0.9905), (54, 1.0), (56, 1.0), (57, 1.0), (58, 0.9883)]",0.994641667,0.9774,5,1,5,7,12,12
45,Scenario,10000,normal,0.25,0.1,18,8,771.844708,59,1,3,0.98,50,0,0,1.3041,0.3796,0.2282,0.0628,40,"[(30, 0.998), (31, 0.9998), (32, 0.9841), (33, 0.9836), (34, 0.9476), (35, 1.0), (36, 1.0), (42, 0.984), (43, 0.9767), (45, 0.9988), (46, 0.9979), (47, 0.9986), (48, 0.9997), (49, 0.9772), (50, 0.9978), (51, 0.952), (52, 0.9686), (53, 0.9892), (54, 0.9963), (55, 0.9991), (56, 0.9917), (57, 0.997), (58, 0.9885), (59, 1.0)]",0.988591667,0.9476,17,0.875,15,6,21,24
46,EVT,10000,normal,0.25,0.1,14,8,177.2985771,58,1,3,2.05,0,0.25,0.1,0.0507,0.005,0.0895,0.0069,15,"[(30, 0.9872), (31, 0.9944), (34, 1.0), (35, 1.0), (36, 0.9925), (43, 0.9991), (44, 0.9919), (46, 1.0), (47, 0.9888), (48, 0.9986), (49, 0.988), (50, 1.0), (52, 0.9947), (53, 0.998), (54, 0.9866), (56, 0.9896), (57, 0.9999), (58, 1.0), (59, 0.9929)]",0.994852632,0.9866,12,1,12,7,19,19
